ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;STOCK_EXACTO_BUSQUEDA;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLABD/Stock/StorageBD/CLA-069-04-03-01;BLACK;I25;120;1504.79;C+B+A;149;100;0;[DFSH321086-FBLA-40] 2u (I25) 149d | [DFSH321086-FBLA-40] 2u (I25) 149d | [DFSH321086-FBLA-40] 2u (I25) 149d;[DFSH321099-COW-37] 2u (I25) 149d | [DFSH321099-COW-38] 3u (I25) 149d | [DFSH321099-COW-37] 2u (I25) 149d | [DFSH321099-COW-38] 3u (I25) 149d | [DFSH321099-COW-37] 2u (I25) 149d | [DFSH321099-COW-38] 3u (I25) 149d | [DFSH321099-COW-37] 2u (I25) 149d | [DFSH321099-COW-38] 3u (I25) 149d | [DFSH321099-COW-37] 2u (I25) 149d | [DFSH321099-COW-38] 3u (I25) 149d | [DFSH321099-COW-37] 2u (I25) 149d | [DFSH321099-COW-38] 3u (I25) 149d | [DFSH321086-FBLA-41] 1u (I25) 149d | [DFSH321086-FBLA-42] 3u (I25) 149d | [DFSH321086-FBLA-43] 3u (I25) 149d | [DFSH321086-FBLA-44] 3u (I25) 149d | [DFSH321086-FBLA-45] 2u (I25) 149d | [DFSH321086-FBLA-36] 1u (I25) 149d | [DFSH321086-FBLA-37] 2u (I25) 149d | [DFSH321086-FBLA-38] 3u (I25) 149d | [DFSH321086-FBLA-39] 3u (I25) 149d | [DFSH321086-FBLA-41] 1u (I25) 149d | [DFSH321086-FBLA-36] 1u (I25) 149d | [DFSH321086-FBLA-37] 2u (I25) 149d | [DFSH321086-FBLA-38] 3u (I25) 149d | [DFSH321086-FBLA-39] 3u (I25) 149d | [DFSH321086-FBLA-41] 1u (I25) 149d | [DFSH321086-FBLA-36] 1u (I25) 149d | [DFSH321086-FBLA-37] 2u (I25) 149d | [DFSH321086-FBLA-38] 3u (I25) 149d | [DFSH321086-FBLA-39] 3u (I25) 149d | [DFSH321086-FBLA-41] 1u (I25) 149d;[DFSH321099-COW-36] 1u (I25) 149d | [DFSH321099-COW-39] 3u (I25) 149d | [DFSH321099-COW-40] 2u (I25) 149d | [DFSH321099-COW-41] 1u (I25) 149d | [DFSH321099-COW-36] 1u (I25) 149d | [DFSH321099-COW-39] 3u (I25) 149d | [DFSH321099-COW-40] 2u (I25) 149d | [DFSH321099-COW-41] 1u (I25) 149d | [DFSH321099-COW-36] 1u (I25) 149d | [DFSH321099-COW-39] 3u (I25) 149d | [DFSH321099-COW-40] 2u (I25) 149d | [DFSH321099-COW-41] 1u (I25) 149d | [DFSH321099-COW-36] 1u (I25) 149d | [DFSH321099-COW-39] 3u (I25) 149d | [DFSH321099-COW-40] 2u (I25) 149d | [DFSH321099-COW-41] 1u (I25) 149d | [DFSH321099-COW-36] 1u (I25) 149d | [DFSH321099-COW-39] 3u (I25) 149d | [DFSH321099-COW-40] 2u (I25) 149d | [DFSH321099-COW-41] 1u (I25) 149d | [DFSH321099-COW-36] 1u (I25) 149d | [DFSH321099-COW-39] 3u (I25) 149d | [DFSH321099-COW-40] 2u (I25) 149d | [DFSH321099-COW-41] 1u (I25) 149d;
CLABD/Stock/StorageBD/CLA-069-08-01-02;BLACK;I25+I24;47;559.33;A+B+D+C;170;60;0;[DFSH371006-BEIG-36] 2u (I25) 170d | [DFSH371006-BEIG-41] 2u (I25) 170d | [DFSH371006-BEIG-37] 3u (I25) 170d | [DFSH371006-BEIG-38] 2u (I25) 170d | [DFSH370011-BROW-38] 3u (I25) 170d | [DFSH370011-BROW-37] 1u (I25) 170d | [DFSH370011-BROW-41] 1u (I25) 170d | [DFSH370011-BROW-36] 1u (I25) 170d | [DFSH370011-BROW-39] 1u (I25) 170d | [DFSH370011-BROW-40] 1u (I25) 170d | [DFSH371010-BEIG-37] 2u (I25) 170d | [DFSH371010-BEIG-36] 1u (I25) 170d | [DFSH371010-BEIG-41] 1u (I25) 170d | [DFSH370006-NUT-37] 1u (I25) 170d | [DFSH371006-BEIG-37] 2u (I25) 170d | [DFSH370005-BLAC-37] 1u (I25) 170d | [DFSH371004-TAUP-41] 1u (I25) 170d | [DFSH371006-BEIG-36] 1u (I25) 170d | [DFSH369003-BLAC-39] 1u (I24) 170d | [DFSH369003-BLAC-38] 1u (I24) 170d | [DFSH369003-BLAC-37] 1u (I24) 170d | [DFSH370005-CAME-40] 1u (I25) 170d;[DFSH371010-BEIG-40] 2u (I25) 170d | [DFSH375003-BLAC-39] 1u (I25) 170d | [DFSH375003-BLAC-38] 1u (I25) 170d;[DFSH407006-TAUP-37] 2u (I25) 129d | [DFSH407006-TAUP-38] 3u (I25) 129d | [DFSH407006-TAUP-39] 3u (I25) 129d | [DFSH407006-TAUP-40] 2u (I25) 129d | [DFSH407006-TAUP-41] 1u (I25) 129d;[DFSH407006-TAUP-36] 1u (I25) 129d
CLABD/Stock/StorageBD/CLA-069-09-01-03;BLACK;V24+V23+I24+I25;145;1070.20;B+C+A;405;90;0;[DFSH369002-WHIT-37] 4u (I24) 170d | [DFSH371006-BEIG-36] 1u (I25) 170d;[DFSH384005-GOLD-38] 6u (V24) 405d | [DFSH384005-GOLD-37] 12u (V24) 405d | [DFSH384005-GOLD-36] 2u (V24) 405d | [DFSH384005-GOLD-37] 9u (V24) 405d | [DFSH384005-GOLD-36] 5u (V24) 405d | [DFSH384005-GOLD-38] 6u (V24) 405d | [DFSH384005-GOLD-38] 6u (V24) 405d | [DFSH384005-GOLD-37] 6u (V24) 405d | [DFSH384005-GOLD-36] 8u (V24) 405d | [NVK33410-0009-39] 4u (V23) 405d | [NVK33410-0009-38] 5u (V23) 405d | [NVK33410-0009-37] 4u (V23) 405d | [NVK33410-0009-40] 4u (V23) 405d | [NVK33410-0006-37] 4u (V23) 405d | [NVK33410-0006-38] 10u (V23) 405d | [NVK33410-0006-39] 3u (V23) 405d | [NVK33410-0006-37] 8u (V23) 405d | [NVK33410-0006-36] 3u (V23) 405d | [NVK33410-0006-38] 6u (V23) 405d | [NVK33410-0006-38] 6u (V23) 405d | [NVK33410-0006-37] 6u (V23) 405d | [NVK33410-0006-36] 5u (V23) 405d | [DFSH375003-BLAC-37] 1u (I25) 170d;[DFSH361003-NAVY-43] 6u (V24) 405d | [DFSH361003-NAVY-45] 1u (V24) 405d | [DFSH361003-NAVY-44] 4u (V24) 405d;
CLABD/Stock/StorageBD/CLA-070-01-01-01;BLACK;V24+I25+I24+I23;150;951.13;C+A+B;624;130;0;[DFSH381001-BEIG-40] 2u (I25) 190d | [DFSH370004-SAND-37] 1u (I25) 190d | [DFSH371004-TAN-38] 1u (I25) 191d | [DFSH381001-BEIG-38] 1u (I25) 190d | [DFSH375003-TAUP-36] 2u (I25) 190d | [DFSH370012-TAUP-36] 1u (I25) 190d | [DFSH371010-BLAC-36] 2u (I25) 190d | [DFSH370004-BLAC-37] 1u (I25) 191d | [DFSH370004-BLAC-36] 1u (I25) 190d | [DFSH381001-BEIG-40] 2u (I25) 190d | [DFSH371008-CAME-41] 1u (I25) 190d | [DFSH375001-BLAC-38] 5u (I24) 440d | [DFSH370006-BLAC-36] 12u (I25) 500d | [DFACBE2305-GREY] 50u (I23) 141d;[DFSH375003-TAUP-41] 1u (I25) 190d | [DFSH375003-BLAC-38] 1u (I25) 237d;[DFSH392001-WHIT-39] 4u (V24) 405d | [DFSH392001-WHIT-37] 4u (V24) 405d | [DFSH392001-WHIT-40] 3u (V24) 405d | [DFSH392001-WHIT-38] 3u (V24) 405d | [DFSH392001-WHIT-36] 1u (V24) 405d | [DFSH392001-WHIT-41] 1u (V24) 405d | [DFSH394001-PINK-38] 2u (V24) 405d | [DFSH394001-PINK-41] 1u (V24) 405d | [DFSH394001-PINK-39] 3u (V24) 405d | [DFSH394001-PINK-37] 1u (V24) 405d | [DFSH394001-PINK-40] 1u (V24) 405d | [DFSH397001-OFFW-41] 1u (V24) 624d | [DFSH397001-OFFW-42] 2u (V24) 624d | [DFSH397001-OFFW-43] 3u (V24) 624d | [DFSH397001-OFFW-44] 2u (V24) 624d | [DFSH397001-OFFW-45] 1u (V24) 624d | [DFSH397001-OFFW-41] 1u (V24) 624d | [DFSH397001-OFFW-42] 2u (V24) 624d | [DFSH397001-OFFW-43] 3u (V24) 624d | [DFSH397001-OFFW-44] 2u (V24) 624d | [DFSH397001-OFFW-45] 1u (V24) 624d | [DFSH397001-WHIT-41] 1u (V24) 624d | [DFSH397001-WHIT-42] 2u (V24) 624d | [DFSH397001-WHIT-43] 3u (V24) 624d | [DFSH397001-WHIT-44] 2u (V24) 624d | [DFSH397001-WHIT-45] 1u (V24) 624d | [DFSH392001-WHIT-38] 6u (V24) 405d | [DFSH392001-WHIT-39] 2u (V24) 405d | [DFSH392001-WHIT-40] 3u (V24) 405d | [DFSH392001-WHIT-41] 2u (V24) 405d | [DFSH392001-WHIT-37] 1u (V24) 405d | [DFSH392001-WHIT-36] 1u (V24) 405d;
CLABD/Stock/StorageBD/CLA-070-01-02-03;BLACK;I20+I25;102;1119.42;C+A;708;60;0;[DFSH370006-NUT-36] 12u (I25) 422d | [DFSH370006-NUT-36] 12u (I25) 422d | [DFSH370004-BLAC-38] 9u (I25) 708d | [DFSH370004-BLAC-38] 9u (I25) 708d;;[KI330225-0002-28] 9u (I20) 405d | [KI330225-0002_-37] 2u (I20) 405d | [KI330225-0002-31] 1u (I20) 405d | [KI330225-0002-30] 10u (I20) 405d | [KI330225-0002-32] 5u (I20) 405d | [KI330225-0002_-38] 1u (I20) 405d | [KI330225-0002_-40] 1u (I20) 405d | [KI330225-0002-34] 1u (I20) 405d | [KI330225-0002_-39] 1u (I20) 405d | [KI330225-0002_-36] 2u (I20) 405d | [KI330225-0002-31] 9u (I20) 405d | [KI330225-0002-28] 1u (I20) 405d | [KI330225-0002-29] 7u (I20) 405d | [KI330225-0002-30] 7u (I20) 405d | [KI330225-0002-32] 1u (I20) 405d | [KI330225-0002_-38] 1u (I20) 405d | [KI330225-0002_-40] 1u (I20) 405d;
CLABD/Stock/StorageBD/CLA-070-03-01-03;BLACK;V23+V22+V24+I25;51;325.67;B+C+A;730;40;0;[DFSH370011-TAN-38] 3u (I25) 134d | [DFSH370011-TAN-39] 3u (I25) 134d | [DFSH370011-TAN-40] 2u (I25) 134d;[NVK33410-0020-37] 2u (V23) 405d | [NVK33410-0020-38] 9u (V23) 405d | [NVK33410-0020-39] 2u (V23) 405d | [NVK33410-0020-40] 3u (V23) 405d | [NVK33410-0020-41] 1u (V23) 405d | [DFSH370011-TAN-36] 1u (I25) 134d | [DFSH370011-TAN-37] 1u (I25) 134d | [DFSH370011-TAN-41] 1u (I25) 134d | [DFSH370011-TAN-42] 1u (I25) 134d;[MVK22035-0001-37] 10u (V22) 730d | [DFSH392001-WHIT-36] 1u (V24) 624d | [DFSH392001-WHIT-37] 2u (V24) 624d | [DFSH392001-WHIT-38] 3u (V24) 624d | [DFSH392001-WHIT-39] 3u (V24) 624d | [DFSH392001-WHIT-40] 2u (V24) 624d | [DFSH392001-WHIT-41] 1u (V24) 624d;
CLABD/Stock/StorageBD/CLA-070-04-01-03;BLACK;V24+V23+I25+I24;78;712.01;B+C+A;405;80;0;[DFSH370003-TAUP-38] 5u (I25) 191d | [DFSH370012-TAUP-36] 1u (I25) 191d | [DFSH370012-TAUP-37] 2u (I25) 191d | [DFSH370012-BLAC-40] 1u (I25) 191d | [DFSH375001-TAN-37] 1u (I24) 191d | [DFSH375001-BLAC-38] 1u (I24) 191d | [DFSH370004-SAND-38] 1u (I25) 191d | [DFSH370004-BLAC-37] 1u (I25) 191d | [DFSH375001-TAN-37] 1u (I24) 191d | [DFSH370003-TAUP-38] 1u (I25) 191d | [DFSH371006-BEIG-40] 2u (I25) 191d;[DFSH384005-SILV-38] 6u (V24) 405d | [DFSH384005-SILV-39] 2u (V24) 405d | [DFSH384005-SILV-36] 4u (V24) 405d | [DFSH384005-SILV-37] 8u (V24) 405d | [NVK33410-0009-37] 3u (V23) 405d | [NVK33410-0009-38] 4u (V23) 405d | [NVK33410-0009-40] 2u (V23) 405d | [NVK33410-0009-39] 4u (V23) 405d | [NVK33410-0006-37] 2u (V23) 405d | [NVK33410-0009-41] 1u (V23) 405d | [NVK33410-0009-36] 1u (V23) 405d | [NVK53525-0521-41] 6u (V23) 405d | [NVK53525-0521-43] 8u (V23) 405d;[DFSH393001-WHIT-38] 4u (V24) 405d | [DFSH393001-WHIT-39] 1u (V24) 405d | [DFSH393001-WHIT-37] 2u (V24) 405d | [DFSH393001-WHIT-36] 1u (V24) 405d | [DFSH393001-WHIT-41] 1u (V24) 405d | [DFSH375001-TAN-36] 1u (I24) 191d;
CLABD/Stock/StorageBD/CLA-070-05-01-01;BLACK;V21+V23+I24+I25+V26;167;1066.72;C+B+A;405;100;0;[DFSH375001-BLAC-37] 1u (I24) 190d | [DFSH371006-BLAC-37] 1u (I25) 190d | [DFSH370004-BLAC-38] 2u (I25) 190d | [DFSH369003-BLAC-40] 1u (I24) 190d | [DFSH371006-BEIG-38] 4u (I25) 190d | [DFSH370012-TAUP-39] 4u (I25) 190d | [DFSH370012-TAUP-36] 1u (I25) 190d | [DFSH370012-TAUP-39] 1u (I25) 190d | [DFSH370012-TAUP-37] 4u (I25) 190d | [DFSH371004-ORAN-37] 2u (I24) 191d | [DFSH375001-BLAC-36] 1u (I24) 190d | [DFSH375001-BLAC-37] 2u (I24) 190d | [DFSH370012-TAUP-36] 1u (I25) 190d | [DFSH370012-TAUP-39] 3u (I25) 190d | [DFSH370004-BLAC-38] 1u (I25) 190d | [DFSH387006-WHIT-41] 1u (V26) 310d;[NVK33410-0020-37] 35u (V23) 405d | [NVK33410-0020-40] 7u (V23) 405d | [NVK33410-0020-38] 14u (V23) 405d | [NVK33410-0020-39] 49u (V23) 405d | [NVK33410-0020-40] 7u (V23) 405d | [NVK33410-0020-38] 7u (V23) 405d | [DFSH375003-BLAC-38] 1u (I25) 190d | [DFSH387006-WHIT-43] 3u (V26) 310d | [DFSH387006-WHIT-44] 2u (V26) 310d | [DFSH387006-WHIT-45] 1u (V26) 310d;[KVK17611-0429-38] 2u (V21) 405d | [KVK17611-0429-37] 2u (V21) 405d | [KVK17611-0429-36] 1u (V21) 405d | [KVK17611-0429-39] 2u (V21) 405d | [KVK17611-0429-41] 1u (V21) 405d | [KVK17611-0429-40] 1u (V21) 405d | [DFSH387006-WHIT-42] 2u (V26) 310d;
CLABD/Stock/StorageBD/CLA-070-05-01-03;BLACK;I24+I25+V26;85;1017.79;A+C+B+D;310;90;0;[DFSH375001-TAN-37] 3u (I24) 190d | [DFSH371006-BLAC-41] 1u (I25) 190d | [DFSH370012-TAUP-37] 1u (I25) 190d | [DFSH375003-BLAC-36] 1u (I25) 190d | [DFSH371006-BLAC-36] 1u (I25) 190d | [DFSH370005-BLAC-37] 1u (I25) 190d | [DFSH387006-WHIT-41] 1u (V26) 310d | [DFSH387006-WHIT-41] 1u (V26) 310d | [DFSH387006-WHIT-41] 1u (V26) 310d | [DFSH387006-WHIT-41] 1u (V26) 310d;[DFSH375003-BLAC-37] 2u (I25) 190d | [DFSH375003-BLAC-38] 1u (I25) 190d | [DFSH375003-BLAC-41] 1u (I25) 190d | [DFSH387006-WHIT-43] 3u (V26) 310d | [DFSH387006-WHIT-44] 2u (V26) 310d | [DFSH387006-WHIT-45] 1u (V26) 310d | [DFSH387006-WHIT-43] 3u (V26) 310d | [DFSH387006-WHIT-44] 2u (V26) 310d | [DFSH387006-WHIT-45] 1u (V26) 310d | [DFSH387006-WHIT-43] 3u (V26) 310d | [DFSH387006-WHIT-44] 2u (V26) 310d | [DFSH387006-WHIT-45] 1u (V26) 310d | [DFSH387006-WHIT-43] 3u (V26) 310d | [DFSH387006-WHIT-44] 2u (V26) 310d | [DFSH387006-WHIT-45] 1u (V26) 310d;[DFSH375001-TAN-36] 1u (I24) 190d | [DFSH387006-WHIT-42] 2u (V26) 310d | [DFSH387006-WHIT-42] 2u (V26) 310d | [DFSH387006-WHIT-42] 2u (V26) 310d | [DFSH387006-WHIT-42] 2u (V26) 310d | [DFSH387005-PPIN-38] 3u (I25) 149d | [DFSH387005-PPIN-39] 3u (I25) 149d | [DFSH387005-PPIN-40] 2u (I25) 149d | [DFSH387005-PPIN-41] 1u (I25) 149d | [DFSH387005-PPIN-38] 3u (I25) 149d | [DFSH387005-PPIN-39] 3u (I25) 149d | [DFSH387005-PPIN-40] 2u (I25) 149d | [DFSH387005-PPIN-41] 1u (I25) 149d | [DFSH387005-PKHA-36] 1u (I25) 149d | [DFSH387005-PKHA-37] 2u (I25) 149d | [DFSH387005-PKHA-38] 3u (I25) 149d | [DFSH387005-PKHA-39] 3u (I25) 149d | [DFSH387005-PKHA-41] 1u (I25) 149d;[DFSH387005-PPIN-36] 1u (I25) 149d | [DFSH387005-PPIN-37] 2u (I25) 149d | [DFSH387005-PPIN-36] 1u (I25) 149d | [DFSH387005-PPIN-37] 2u (I25) 149d | [DFSH387005-PKHA-40] 2u (I25) 149d
CLABD/Stock/StorageBD/CLA-070-07-01-02;BLACK;I25+I24;61;628.66;A+C+B;527;70;0;[DFSH370012-TAUP-37] 1u (I25) 155d | [DFSH370012-TAUP-36] 1u (I25) 154d | [DFSH370003-TAUP-38] 3u (I25) 155d | [DFSH371008-BLAC-36] 1u (I25) 154d | [DFSH371006-BEIG-38] 1u (I25) 155d | [DFSH370006-BLAC-37] 1u (I25) 154d | [DFSH371010-BEIG-38] 1u (I25) 154d | [DFSH370006-BLAC-38] 1u (I25) 154d | [DFSH375003-BLAC-36] 1u (I25) 154d | [DFSH370012-TAUP-37] 1u (I25) 155d | [DFSH370012-TAUP-40] 1u (I25) 154d | [DFSH371010-BEIG-37] 2u (I25) 154d | [DFSH371006-BEIG-36] 2u (I25) 155d | [DFSH371008-BLAC-38] 1u (I25) 154d | [DFSH371006-BEIG-36] 1u (I25) 155d | [DFSH391007-BLAC-37] 2u (I24) 169d | [DFSH371008-BLAC-37] 2u (I25) 154d | [DFSH371006-BLAC-38] 1u (I25) 155d | [DFSH321086-OFFW-43] 9u (I25) 527d | [DFSH370011-BLAC-36] 12u (I25) 500d;[DFSH391007-BLAC-41] 1u (I24) 154d | [DFSH321086-OFFW-39] 5u (I25) 527d | [DFSH321086-OFFW-44] 6u (I25) 329d | [DFSH321086-OFFW-39] 3u (I25) 527d;[DFSH371012-BEIG-40] 1u (I24) 154d;
CLABD/Stock/StorageBD/CLA-070-09-01-01;BLACK;V24+I25+I24+V23;59;440.98;C+A+B;730;70;0;[DFSH371006-BLAC-37] 4u (I25) 190d | [DFSH371008-CAME-37] 1u (I25) 190d | [DFSH371006-BLAC-37] 5u (I25) 190d | [DFSH369003-BLAC-39] 3u (I24) 190d | [DFSH375001-TAN-37] 1u (I24) 190d | [DFSH371006-BLAC-36] 1u (I25) 190d | [DFSH371006-BEIG-37] 1u (I25) 190d;[NVK22060-0001-36] 9u (V23) 730d | [NVK22060-0001-36] 9u (V23) 730d;[DFSH392001-WHIT-40] 2u (V24) 405d | [DFSH392001-WHIT-39] 2u (V24) 405d | [DFSH392001-WHIT-38] 4u (V24) 405d | [DFSH392001-WHIT-37] 1u (V24) 405d | [DFSH392001-WHIT-36] 3u (V24) 405d | [DFSH392001-SILV-39] 5u (V24) 405d | [DFSH392001-WHIT-39] 1u (V24) 405d | [DFSH392001-SILV-38] 3u (V24) 405d | [DFSH392001-SILV-40] 2u (V24) 405d | [DFSH392001-SILV-36] 1u (V24) 405d | [DFSH375001-TAN-36] 1u (I24) 190d;
CLABD/Stock/StorageBD/CLA-071-03-01-01;BLACK;V20+V23+I21+I24+V24+I25+V26+I22;101;727.93;C+B+A;976;70;0;[DFSH375001-BLAC-37] 5u (I24) 440d;[NVK33410-0043-39] 5u (V23) 405d | [NVK33410-0043-38] 4u (V23) 405d | [NVK33410-0043-37] 1u (V23) 405d | [NVK33410-0043-36] 1u (V23) 405d | [NVK33410-0043-40] 4u (V23) 405d | [NVK33410-0043-41] 2u (V23) 405d | [KV330025-0004-39] 1u (V20) 920d | [DFSH375003-BLAC-37] 1u (I25) 246d | [DFSH387005-BLAC-44] 1u (V26) 246d | [NVK33410-0009-39] 2u (V23) 405d | [NVK33410-0009-40] 2u (V23) 405d | [NVK33410-0009-36] 1u (V23) 388d | [NVK33410-0009-38] 4u (V23) 405d | [NVK33410-0009-37] 2u (V23) 405d | [NVK33409-0009-38] 16u (V23) 976d | [NVK33409-0009-37] 1u (V23) 976d;[KV330025-0011-39] 4u (V20) 405d | [KV330025-0011-41] 3u (V20) 405d | [KV330025-0011-36] 1u (V20) 405d | [KV330025-0011-37] 4u (V20) 405d | [KV330025-0011-40] 3u (V20) 405d | [KV330025-0011-38] 1u (V20) 405d | [KV330025-0011-37] 8u (V20) 405d | [KV330025-0011-39] 4u (V20) 405d | [KV330025-0011-40] 4u (V20) 405d | [KV330025-0011-38] 3u (V20) 405d | [KV330025-0011-41] 1u (V20) 405d | [KV330025-0011-36] 1u (V20) 405d | [LI330288-0020-43] 1u (I21) 393d | [DFSH387005-BLUE-44] 1u (I24) 388d | [DFSH397001-OFFW-36] 1u (V24) 361d | [DFSH397001-OFFW-37] 1u (V24) 361d | [DFSH397001-OFFW-38] 1u (V24) 361d | [DFSH397001-OFFW-40] 2u (V24) 361d | [DFSH397001-OFFW-41] 1u (V24) 624d | [DFSH397001-WHIT-42] 1u (V24) 624d | [DFSH397001-WHIT-43] 1u (V24) 624d | [LI330271-0011-41] 1u (I22) 405d;
CLABD/Stock/StorageBD/CLA-071-03-01-02;GENERIC;V22+I24+I23;253;1207.80;A+B+C;807;55;0;[DFKSUN0224] 50u (V22) 807d;[DFKOPT0371-0001] 72u (V22) 204d | [DFACBE2308-FUCH] 42u (I23) 387d | [DFBG24W106-SILV] 31u (I23) 387d | [DFACSC2304-BLAC] 13u (I23) 388d;[DFTXSOC006-WHIT-36-40] 45u (I24) 387d;
CLABD/Stock/StorageBD/CLA-071-03-03-02;BLACK;I25+V24;45;762.49;A+C+B;582;40;0;[DFSH370004-BLAC-37] 12u (I25) 450d | [DFSH370004-BLAC-36] 12u (I25) 450d | [DFSH370004-BLAC-36] 12u (I25) 526d;[DFSH394001-BEIG-37] 2u (V24) 582d | [DFSH394001-BEIG-40] 1u (V24) 582d;[DFSH394001-BEIG-36] 1u (V24) 582d | [DFSH394001-BEIG-38] 2u (V24) 582d | [DFSH394001-BEIG-39] 2u (V24) 582d | [DFSH394001-BEIG-41] 1u (V24) 582d;
CLABD/Stock/StorageBD/CLA-071-04-01-03;GENERIC;I23+V23+V26+I25+I22;231;947.59;B+A+C;730;80;0;[DFSH387006-WHIT-41] 1u (V26) 310d | [DFSH387006-WHIT-41] 1u (V26) 310d | [DFSH370006-BLAC-36] 9u (I25) 435d | [DFSH370004-BLAC-38] 9u (I25) 435d;[DFACSC2303-GREY] 20u (I23) 730d | [NVK33410-0020-36] 1u (V23) 405d | [NVK33410-0020-37] 5u (V23) 405d | [NVK33410-0269-37] 6u (V23) 405d | [NVK33410-0020-38] 4u (V23) 405d | [NVK33410-0020-41] 1u (V23) 405d | [DFACSC2303-GREY] 20u (I23) 730d | [DFSH387006-WHIT-43] 3u (V26) 310d | [DFSH387006-WHIT-44] 2u (V26) 310d | [DFSH387006-WHIT-45] 1u (V26) 310d | [DFSH387006-WHIT-43] 3u (V26) 310d | [DFSH387006-WHIT-44] 2u (V26) 310d | [DFSH387006-WHIT-45] 1u (V26) 310d;[DFSH387006-WHIT-42] 2u (V26) 310d | [DFSH387006-WHIT-42] 2u (V26) 310d | [DFKCOR0507-0269] 138u (I22) 387d;
CLABD/Stock/StorageBD/CLA-071-05-01-03;BLACK;I24+I25+V22+V23;62;561.98;C+A+B;730;100;0;[DFSH371012-BEIG-41] 3u (I24) 190d | [DFSH371004-TAN-37] 5u (I25) 190d | [DFSH371004-BLAC-37] 1u (I25) 190d | [DFSH371006-BLAC-40] 1u (I25) 191d | [DFSH371004-TAN-37] 2u (I25) 190d | [DFSH370006-NUT-40] 1u (I25) 190d | [DFSH371006-BEIG-37] 1u (I25) 190d | [DFSH371006-BLAC-37] 1u (I25) 190d | [DFSH370003-TAN-37] 1u (I25) 190d | [DFSH371006-BEIG-41] 1u (I25) 190d | [DFSH381001-BLAC-41] 2u (I25) 190d | [DFSH371008-CAME-39] 1u (I25) 190d | [DFSH371004-TAN-37] 2u (I25) 190d | [DFSH371008-BLAC-38] 1u (I25) 190d | [DFSH370012-BLAC-37] 1u (I25) 190d | [DFSH371010-BEIG-39] 1u (I25) 191d | [DFSH371004-TAN-37] 6u (I25) 190d | [DFSH371008-CAME-37] 1u (I25) 190d | [DFSH371006-BEIG-41] 1u (I25) 190d | [DFSH370011-BROW-36] 1u (I25) 190d | [DFSH370004-BLAC-37] 1u (I25) 191d;[DFSH375003-BLAC-38] 2u (I25) 190d | [DFSH371008-CAME-36] 1u (I25) 190d | [NVK33410-0043-37] 1u (V23) 405d | [NVK33410-0009-38] 3u (V23) 388d | [NVK33410-0043-36] 2u (V23) 388d | [NVK33410-0009-41] 1u (V23) 388d | [NVK33410-0043-41] 1u (V23) 405d | [NVK33410-0009-40] 2u (V23) 388d | [NVK33410-0009-36] 2u (V23) 388d;[DFSH371012-BEIG-36] 2u (I24) 190d | [MVK22035-0001-37] 10u (V22) 730d;
CLABD/Stock/StorageBD/CLA-071-06-01-02;BLACK;I25+I24+V23+I21;62;586.45;A+B+C;405;60;0;[DFSH371004-TAN-36] 1u (I25) 169d | [DFSH371012-BEIG-41] 1u (I24) 168d | [DFSH371004-TAN-41] 2u (I25) 162d | [DFSH371006-BEIG-37] 1u (I25) 162d | [DFSH370005-CAME-41] 1u (I25) 162d | [DFSH370003-TAUP-40] 3u (I25) 162d | [DFSH370005-BLAC-41] 1u (I25) 162d | [DFSH370005-CAME-36] 1u (I25) 162d | [DFSH370005-CAME-37] 1u (I25) 169d | [DFSH370003-TAUP-40] 2u (I25) 162d | [DFSH370005-CAME-36] 1u (I25) 162d | [DFSH370005-BLAC-37] 1u (I25) 162d | [DFSH370005-CAME-37] 2u (I25) 169d | [DFSH370005-BLAC-38] 1u (I25) 169d | [DFSH371012-BEIG-41] 1u (I24) 168d | [DFSH370006-BLAC-36] 1u (I25) 162d | [DFSH370005-BLAC-38] 1u (I25) 169d | [DFSH370003-TAN-39] 1u (I25) 162d;[DFSH371007-WHIT-36] 1u (I25) 169d | [DFSH391005-BLAC-36] 1u (I24) 155d | [NVK33410-0043-37] 4u (V23) 405d | [NVK33410-0043-39] 8u (V23) 405d | [NVK33410-0043-40] 1u (V23) 405d | [NVK33410-0043-38] 4u (V23) 405d | [HIK10109-0561-39] 8u (I21) 121d | [HIK10109-0561-37] 3u (I21) 121d | [HIK10109-0561-36] 1u (I21) 121d | [HIK10109-0561-40] 3u (I21) 121d | [HIK10109-0561-38] 1u (I21) 121d;[DFSH371012-BEIG-39] 1u (I24) 162d | [DFSH371012-BEIG-36] 2u (I24) 168d | [DFSH371012-BEIG-37] 1u (I24) 162d;
