ID_UBICACION;MARCA;STOCK_TOTAL;VALOR_STOCK_€;CLASES;DIAS_MAX;OCUPACION_%;DETALLE_CONTENIDO
CLABD/Stock/StorageBD/CLA-061-03-01-03;BLACK;57;0.00;D+B;646;50;[DFSH375006-TAN-37] 12u (141d) | [DFSH370019-BROW-38] 12u (141d) | [DFSH370019-BROW-37] 12u (141d) | [DFSH370019-BLAC-38] 12u (141d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d)
CLABD/Stock/StorageBD/CLA-062-02-03-02;BLACK;108;0.00;B;646;120;[DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d) | [DFSH321018-MULT_-36] 1u (646d) | [DFSH321018-MULT_-37] 2u (646d) | [DFSH321018-MULT_-38] 2u (646d) | [DFSH321018-MULT_-39] 2u (646d) | [DFSH321018-MULT_-40] 1u (646d) | [DFSH321018-MULT_-41] 1u (646d)
CLABD/Stock/StorageBD/CLA-062-03-02-02;BLACK;36;0.00;A;478;30;[DFSH371006-BEIG-41] 12u (478d) | [DFSH371006-BEIG-36] 12u (478d) | [DFSH371006-BEIG-36] 12u (445d)
CLABD/Stock/StorageBD/CLA-062-03-03-01;BLACK;72;0.00;B+A;492;60;[DFSH347003-SILV-38] 12u (492d) | [DFSH347003-SILV-38] 12u (492d) | [DFSH347003-SILV-37] 12u (492d) | [DFSH347003-SILV-37] 12u (492d) | [DFSH347003-SILV-37] 12u (492d) | [DFSH347003-SILV-36] 12u (492d)
CLABD/Stock/StorageBD/CLA-062-04-01-01;BLACK;122;0.00;A+C+B;522;70;[DFSH321089-GOLD-37] 12u (522d) | [DFSH321089-GOLD-37] 12u (522d) | [DFSH321089-GOLD-37] 12u (522d) | [DFKBEN0002-0006] 50u (382d) | [DFSH370004-BLAC-36] 12u (396d) | [KI330212-0020-41] 12u (396d) | [KI330212-0020-41] 12u (396d)
CLABD/Stock/StorageBD/CLA-062-05-01-01;BLACK;24;0.00;A;417;20;[DFSH371004-TAN-37] 12u (417d) | [DFSH371004-TAN-39] 12u (382d)
CLABD/Stock/StorageBD/CLA-062-05-01-02;BLACK;36;0.00;A;382;30;[DFSH371004-TAN-39] 12u (382d) | [DFSH371004-TAN-39] 12u (382d) | [DFSH371004-TAN-39] 12u (382d)
CLABD/Stock/StorageBD/CLA-062-05-01-03;BLACK;25;0.00;D+A;626;30;[DFSH370006-GREY-42] 12u (157d) | [DFSH321072-SILV-41] 1u (626d) | [DFSH370004-BLAC-36] 12u (396d)
CLABD/Stock/StorageBD/CLA-062-05-03-01;BLACK;12;0.00;B;522;10;[DFSH321089-BLAC-37] 12u (522d)
CLABD/Stock/StorageBD/CLA-062-06-01-02;BLACK;121;0.00;C+B+A;400;90;[KV330025-0067-38] 2u (400d) | [KV330025-0067-41] 3u (400d) | [KV330025-0067-40] 3u (400d) | [KV330025-0067-31] 3u (400d) | [KV330025-0067-37] 2u (400d) | [KV330025-0067-35] 1u (400d) | [KV330025-0067-34] 2u (400d) | [KV330025-0067-30] 2u (400d) | [KV330025-0067-33] 2u (400d) | [KV330025-0067-39] 1u (400d) | [KV330025-0067-32] 3u (400d) | [KV330025-0067-36] 1u (400d) | [DFSH407001-KHAK-36] 1u (172d) | [DFSH407001-KHAK-37] 2u (172d) | [DFSH407001-KHAK-38] 3u (172d) | [DFSH407001-KHAK-39] 3u (172d) | [DFSH407001-KHAK-40] 2u (172d) | [DFSH407001-KHAK-41] 1u (172d) | [DFSH407001-KHAK-36] 1u (172d) | [DFSH407001-KHAK-37] 2u (172d) | [DFSH407001-KHAK-38] 3u (172d) | [DFSH407001-KHAK-39] 3u (172d) | [DFSH407001-KHAK-40] 2u (172d) | [DFSH407001-KHAK-41] 1u (172d) | [DFSH407001-KHAK-36] 1u (172d) | [DFSH407001-KHAK-37] 2u (172d) | [DFSH407001-KHAK-38] 3u (172d) | [DFSH407001-KHAK-39] 3u (172d) | [DFSH407001-KHAK-40] 2u (172d) | [DFSH407001-KHAK-41] 1u (172d) | [DFSH407001-KHAK-36] 1u (172d) | [DFSH407001-KHAK-37] 2u (172d) | [DFSH407001-KHAK-38] 3u (172d) | [DFSH407001-KHAK-39] 3u (172d) | [DFSH407001-KHAK-40] 2u (172d) | [DFSH407001-KHAK-41] 1u (172d) | [DFSH407001-KHAK-36] 1u (172d) | [DFSH407001-KHAK-37] 2u (172d) | [DFSH407001-KHAK-38] 3u (172d) | [DFSH407001-KHAK-39] 3u (172d) | [DFSH407001-KHAK-40] 2u (172d) | [DFSH407001-KHAK-41] 1u (172d) | [DFSH407001-KHAK-36] 1u (172d) | [DFSH407001-KHAK-37] 2u (172d) | [DFSH407001-KHAK-38] 3u (172d) | [DFSH407001-KHAK-39] 3u (172d) | [DFSH407001-KHAK-40] 2u (172d) | [DFSH407001-KHAK-41] 1u (172d) | [DFSH371008-BLAC-39] 12u (107d) | [DFSH370006-BLAC-42] 12u (184d)
CLABD/Stock/StorageBD/CLA-062-06-01-03;BLACK;105;0.00;C+A+B;619;90;[DFSH392001-BLAC-36] 1u (619d) | [DFSH392001-BLAC-37] 2u (619d) | [DFSH392001-BLAC-38] 3u (619d) | [DFSH392001-BLAC-39] 3u (619d) | [DFSH392001-BLAC-40] 2u (619d) | [DFSH392001-BLAC-41] 1u (619d) | [DFSH392001-BLAC-36] 1u (619d) | [DFSH392001-BLAC-37] 2u (619d) | [DFSH392001-BLAC-38] 3u (619d) | [DFSH392001-BLAC-39] 3u (619d) | [DFSH392001-BLAC-40] 2u (619d) | [DFSH392001-BLAC-41] 1u (619d) | [DFSH392001-BLAC-36] 1u (619d) | [DFSH392001-BLAC-37] 2u (619d) | [DFSH392001-BLAC-38] 3u (619d) | [DFSH392001-BLAC-39] 3u (619d) | [DFSH392001-BLAC-40] 2u (619d) | [DFSH392001-BLAC-41] 1u (619d) | [DFSH392001-BLAC-36] 1u (619d) | [DFSH392001-BLAC-37] 2u (619d) | [DFSH392001-BLAC-38] 3u (619d) | [DFSH392001-BLAC-39] 3u (619d) | [DFSH392001-BLAC-40] 2u (619d) | [DFSH392001-BLAC-41] 1u (619d) | [DFSH392001-BLAC-36] 1u (619d) | [DFSH392001-BLAC-37] 2u (619d) | [DFSH392001-BLAC-38] 3u (619d) | [DFSH392001-BLAC-39] 3u (619d) | [DFSH392001-BLAC-40] 2u (619d) | [DFSH392001-BLAC-41] 1u (619d) | [DFSH392001-BLAC-36] 1u (619d) | [DFSH392001-BLAC-37] 2u (619d) | [DFSH392001-BLAC-38] 3u (619d) | [DFSH392001-BLAC-39] 3u (619d) | [DFSH392001-BLAC-40] 2u (619d) | [DFSH392001-BLAC-41] 1u (619d) | [DFSH392001-BLAC-36] 1u (619d) | [DFSH392001-BLAC-37] 2u (619d) | [DFSH392001-BLAC-38] 3u (619d) | [DFSH392001-BLAC-39] 3u (619d) | [DFSH392001-BLAC-40] 2u (619d) | [DFSH392001-BLAC-41] 1u (619d) | [DFSH394001-BLAC-36] 1u (556d) | [DFSH394001-BLAC-37] 2u (571d) | [DFSH394001-BLAC-38] 2u (571d) | [DFSH394001-BLAC-39] 2u (571d) | [DFSH394001-BLAC-40] 1u (571d) | [DFSH394001-BLAC-41] 1u (571d) | [DFSH321089-BLAC-37] 12u (522d)
CLABD/Stock/StorageBD/CLA-062-07-01-02;BLACK;360;0.00;B+A+C;619;80;[DFSH334001-FUCH-38] 10u (318d) | [DFSH334001-FUCH-38] 10u (318d) | [DFSH334001-FUCH-38] 10u (318d) | [DFSH334001-FUCH-38] 10u (318d) | [DFSH334001-FUCH-36] 10u (318d) | [DFSH370005-CAME-37] 2u (186d) | [DFSH370005-CAME-36] 1u (186d) | [DFSH370005-CAME-41] 1u (186d) | [DFSH370005-CAME-38] 1u (186d) | [DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d) | [DFKMAS0104] 296u (382d)
CLABD/Stock/StorageBD/CLA-062-08-01-02;BLACK;60;0.00;A+B;522;50;[DFSH371004-TAN-40] 12u (355d) | [DFSH371004-TAN-40] 12u (355d) | [DFSH321089-BLAC-37] 12u (522d) | [DFSH321089-BLAC-36] 12u (522d) | [DFSH321086-OFFW-45] 12u (522d)
CLABD/Stock/StorageBD/CLA-062-08-01-03;BLACK;52;0.00;B;400;40;[NVK33410-0009-40] 5u (400d) | [NVK33410-0009-36] 1u (383d) | [NVK33410-0009-37] 1u (400d) | [NVK33410-0020-40] 1u (400d) | [NVK33410-0020-36] 4u (400d) | [NVK33410-0009-40] 1u (400d) | [NVK33410-0009-39] 1u (383d) | [NVK33410-0009-39] 8u (400d) | [NVK33410-0009-41] 2u (400d) | [NVK33410-0009-40] 2u (400d) | [NVK33410-0009-38] 10u (400d) | [NVK33410-0009-37] 2u (400d) | [NVK33410-0009-36] 2u (387d) | [NVK53525-0521-41] 9u (400d) | [NVK53525-0521-42] 3u (400d)
CLABD/Stock/StorageBD/CLA-062-08-02-03;BLACK;60;0.00;A;492;50;[DFSH347003_-BLAC-39] 12u (492d) | [DFSH347003_-BLAC-38] 12u (492d) | [DFSH347003_-BLAC-38] 12u (492d) | [DFSH347003_-BLAC-37] 12u (492d) | [DFSH347003_-BLAC-37] 12u (492d)
CLABD/Stock/StorageBD/CLA-062-08-03-03;BLACK;60;0.00;A;417;50;[DFSH370003-TAN-39] 12u (355d) | [DFSH370003-TAN-41] 12u (417d) | [DFSH370003-TAN-41] 12u (417d) | [DFSH370003-TAN-41] 12u (417d) | [DFSH370003-TAN-41] 12u (417d)
CLABD/Stock/StorageBD/CLA-062-09-01-02;BLACK;47;0.00;B+C+A;619;40;[NVK33410-0269-41] 12u (400d) | [NVK33410-0269-38] 5u (400d) | [DFSH375003-BLAC-39] 2u (186d) | [DFSH375003-BLAC-37] 2u (186d) | [DFSH375003-BLAC-36] 1u (186d) | [DFSH375003-BLAC-38] 1u (186d) | [DFSH393001-WHIT-36] 1u (619d) | [DFSH393001-WHIT-37] 2u (619d) | [DFSH393001-WHIT-38] 3u (619d) | [DFSH393001-WHIT-39] 3u (619d) | [DFSH393001-WHIT-40] 2u (619d) | [DFSH393001-WHIT-41] 1u (619d) | [DFSH321089-GOLD-40] 12u (522d)
CLABD/Stock/StorageBD/CLA-062-09-01-03;BLACK;36;0.00;A;430;30;[DFSH370006-NUT-36] 12u (430d) | [DFSH370006-NUT-36] 12u (430d) | [DFSH370006-NUT-36] 12u (417d)
CLABD/Stock/StorageBD/CLA-062-09-03-03;BLACK;72;0.00;A;396;60;[DFSH371004-TAN-40] 12u (396d) | [DFSH371004-TAN-40] 12u (396d) | [DFSH371004-TAN-40] 12u (396d) | [DFSH371004-TAN-40] 12u (355d) | [DFSH371004-TAN-40] 12u (355d) | [DFSH371004-TAN-37] 12u (355d)
CLABD/Stock/StorageBD/CLA-063-01-01-02;BLACK;18;0.00;C;619;20;[DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d) | [DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d)
CLABD/Stock/StorageBD/CLA-063-01-01-03;BLACK;285;0.00;A+C;619;80;[DFSH370003-TAUP-36] 4u (164d) | [DFKMAS0020-NAVY] 227u (382d) | [DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d) | [DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d) | [DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d) | [DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d) | [DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d) | [DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d)
CLABD/Stock/StorageBD/CLA-063-02-01-01;BLACK;112;0.00;A+B;522;110;[DFSH387005-LPIN-39] 10u (305d) | [DFSH387005-LPIN-39] 10u (305d) | [DFSH387005-LPIN-39] 10u (305d) | [DFSH387005-LPIN-39] 10u (305d) | [DFSH387005-LPIN-38] 10u (305d) | [DFSH387005-LPIN-38] 10u (305d) | [DFSH387005-LPIN-38] 10u (305d) | [DFSH387005-LPIN-38] 10u (305d) | [DFSH387005-LPIN-38] 10u (305d) | [DFSH387005-LPIN-37] 10u (305d) | [DFSH321089-GOLD-37] 12u (522d)
CLABD/Stock/StorageBD/CLA-063-02-01-02;BLACK;36;0.00;A;522;30;[DFSH321089-GOLD-40] 12u (522d) | [DFSH321089-GOLD-37] 12u (522d) | [DFSH321089-GOLD-37] 12u (522d)
CLABD/Stock/StorageBD/CLA-063-02-03-03;BLACK;27;0.00;A+B;492;30;[DFSH347002-KHAK-41] 1u (492d) | [DFSH347002-KHAK-42] 2u (492d) | [DFSH347002-KHAK-43] 3u (492d) | [DFSH347002-KHAK-44] 2u (492d) | [DFSH347002-KHAK-45] 1u (492d) | [DFSH347002-KHAK-41] 1u (492d) | [DFSH347002-KHAK-42] 2u (492d) | [DFSH347002-KHAK-43] 3u (492d) | [DFSH347002-KHAK-44] 2u (492d) | [DFSH347002-KHAK-45] 1u (492d) | [DFSH347002-KHAK-41] 1u (492d) | [DFSH347002-KHAK-42] 2u (492d) | [DFSH347002-KHAK-43] 3u (492d) | [DFSH347002-KHAK-44] 2u (492d) | [DFSH347002-KHAK-45] 1u (492d)
CLABD/Stock/StorageBD/CLA-063-03-02-01;BLACK;36;0.00;A;445;30;[DFSH371006-BEIG-37] 12u (445d) | [DFSH371006-BEIG-37] 12u (445d) | [DFSH371006-BEIG-37] 12u (429d)
CLABD/Stock/StorageBD/CLA-063-03-02-02;BLACK;48;0.00;A;445;40;[DFSH371006-BEIG-41] 12u (445d) | [DFSH371006-BEIG-37] 12u (445d) | [DFSH371006-BEIG-37] 12u (429d) | [DFSH371006-BEIG-36] 12u (445d)
CLABD/Stock/StorageBD/CLA-063-03-03-01;BLACK;24;0.00;A;445;20;[DFSH371006-BEIG-37] 12u (445d) | [DFSH371006-BEIG-37] 12u (429d)
CLABD/Stock/StorageBD/CLA-063-03-03-02;BLACK;90;0.00;A+C;571;90;[DFSH371004-TAN-37] 12u (417d) | [DFSH371004-TAN-37] 12u (417d) | [DFSH371004-TAN-36] 12u (417d) | [DFSH394001-ORAN-36] 1u (556d) | [DFSH394001-ORAN-37] 2u (571d) | [DFSH394001-ORAN-38] 2u (571d) | [DFSH394001-ORAN-39] 2u (571d) | [DFSH394001-ORAN-40] 1u (571d) | [DFSH394001-ORAN-41] 1u (571d) | [DFSH394001-ORAN-36] 1u (556d) | [DFSH394001-ORAN-37] 2u (571d) | [DFSH394001-ORAN-38] 2u (571d) | [DFSH394001-ORAN-39] 2u (571d) | [DFSH394001-ORAN-40] 1u (571d) | [DFSH394001-ORAN-41] 1u (571d) | [DFSH394001-ORAN-36] 1u (556d) | [DFSH394001-ORAN-37] 2u (571d) | [DFSH394001-ORAN-38] 2u (571d) | [DFSH394001-ORAN-39] 2u (571d) | [DFSH394001-ORAN-40] 1u (571d) | [DFSH394001-ORAN-41] 1u (571d) | [DFSH394001-ORAN-36] 1u (556d) | [DFSH394001-ORAN-37] 2u (571d) | [DFSH394001-ORAN-38] 2u (571d) | [DFSH394001-ORAN-39] 2u (571d) | [DFSH394001-ORAN-40] 1u (571d) | [DFSH394001-ORAN-41] 1u (571d) | [DFSH394001-ORAN-36] 1u (556d) | [DFSH394001-ORAN-37] 2u (571d) | [DFSH394001-ORAN-38] 2u (571d) | [DFSH394001-ORAN-39] 2u (571d) | [DFSH394001-ORAN-40] 1u (571d) | [DFSH394001-ORAN-41] 1u (571d) | [DFSH394001-BLAC-36] 1u (556d) | [DFSH394001-BLAC-37] 2u (571d) | [DFSH394001-BLAC-38] 2u (571d) | [DFSH394001-BLAC-39] 2u (571d) | [DFSH394001-BLAC-40] 1u (571d) | [DFSH394001-BLAC-41] 1u (571d)
CLABD/Stock/StorageBD/CLA-063-04-01-01;BLACK;108;0.00;B+C;725;120;[NVK53525-0521-45] 9u (725d) | [NVK53525-0521-44] 9u (725d) | [NVK53525-0521-44] 9u (725d) | [NVK53525-0521-44] 9u (725d) | [NVK53525-0521-43] 9u (725d) | [NVK53525-0521-43] 9u (725d) | [NVK53525-0521-43] 9u (725d) | [NVK53525-0521-43] 9u (725d) | [NVK53525-0521-43] 9u (725d) | [NVK53525-0521-41] 9u (725d) | [NVK53525-0521-41] 9u (725d) | [DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d)
CLABD/Stock/StorageBD/CLA-063-04-01-02;BLACK;93;0.00;B+A+C;619;80;[DFTXPUF004-NAVY-XS] 1u (137d) | [DFTXPUF004-NAVY-M] 1u (137d) | [DFTXHOD017-BLAC-M] 6u (137d) | [DFACSC2308-BLAC] 6u (137d) | [DFACSC2306-TAUP] 2u (149d) | [DFACSC2302-PINK] 1u (137d) | [DFACBE2304-BLAC] 37u (137d) | [DFACSC2308-BLAC] 12u (137d) | [DFTXHOD019-GREE-M] 8u (137d) | [DFACSC2303-BLAC] 10u (149d) | [DFSH397001-WHIT-41] 1u (619d) | [DFSH397001-WHIT-42] 2u (619d) | [DFSH397001-WHIT-43] 3u (619d) | [DFSH397001-WHIT-44] 2u (619d) | [DFSH397001-WHIT-45] 1u (619d)
CLABD/Stock/StorageBD/CLA-063-04-01-03;BLACK;50;0.00;A+C;382;50;[DFSH369002-WHIT-36] 5u (136d) | [DFSH371004-TAUP-40] 1u (137d) | [DFSH371004-TAUP-36] 1u (137d) | [DFSH371004-TAUP-39] 2u (137d) | [DFSH371004-TAUP-37] 2u (137d) | [DFSH371004-TAUP-41] 1u (137d) | [DFSH371004-TAUP-38] 1u (137d) | [LI330261-0334-37] 1u (137d) | [LI330261-0334-38] 7u (137d) | [LI330261-0334-36] 1u (137d) | [LI330261-0334-39] 4u (137d) | [DFSH371004-TAN-39] 12u (382d) | [DFSH371004-TAN-39] 12u (382d)
CLABD/Stock/StorageBD/CLA-063-04-03-02;BLACK;96;0.00;A;396;80;[DFSH371004-TAN-40] 12u (396d) | [DFSH371004-TAN-40] 12u (396d) | [DFSH371004-TAN-40] 12u (396d) | [DFSH371004-TAN-40] 12u (355d) | [DFSH371004-TAN-40] 12u (355d) | [DFSH371004-TAN-39] 12u (355d) | [DFSH371004-TAN-39] 12u (355d) | [DFSH371004-TAN-39] 12u (355d)
CLABD/Stock/StorageBD/CLA-063-05-01-01;BLACK;60;0.00;B+A;495;50;[DFSH371010-BLAC-41] 12u (495d) | [DFSH371010-BLAC-37] 12u (495d) | [DFSH371010-BLAC-37] 12u (495d) | [DFSH371010-BLAC-37] 12u (495d) | [DFSH370003-BLAC-38] 12u (417d)
CLABD/Stock/StorageBD/CLA-063-05-01-02;BLACK;27;0.00;A+C;435;30;[DFSH371012-BEIG-36] 1u (435d) | [DFSH371012-BEIG-37] 2u (435d) | [DFSH371012-BEIG-38] 2u (435d) | [DFSH371012-BEIG-39] 2u (435d) | [DFSH371012-BEIG-40] 1u (435d) | [DFSH371012-BEIG-41] 1u (435d) | [DFSH371012-BEIG-36] 1u (435d) | [DFSH371012-BEIG-37] 2u (435d) | [DFSH371012-BEIG-38] 2u (435d) | [DFSH371012-BEIG-39] 2u (435d) | [DFSH371012-BEIG-40] 1u (435d) | [DFSH371012-BEIG-41] 1u (435d) | [DFSH371012-BEIG-36] 1u (435d) | [DFSH371012-BEIG-37] 2u (435d) | [DFSH371012-BEIG-38] 2u (435d) | [DFSH371012-BEIG-39] 2u (435d) | [DFSH371012-BEIG-40] 1u (435d) | [DFSH371012-BEIG-41] 1u (435d)
CLABD/Stock/StorageBD/CLA-063-05-01-03;BLACK;81;0.00;A+B+D;521;70;[DFSH371010-BLAC-37] 12u (462d) | [DFSH371006-BEIG-36] 12u (445d) | [DFSH370004-BLAC-37] 12u (521d) | [DFSH370004-BLAC-37] 12u (521d) | [DFSH370004-BLAC-37] 12u (521d) | [DFSH334001-FUCH-39] 9u (318d) | [DFSH347011-SILV-36] 1u (108d) | [DFSH347011-SILV-37] 2u (108d) | [DFSH347011-SILV-38] 3u (108d) | [DFSH347011-SILV-39] 3u (108d) | [DFSH347011-SILV-40] 2u (108d) | [DFSH347011-SILV-41] 1u (108d)
CLABD/Stock/StorageBD/CLA-063-05-02-01;BLACK;72;0.00;B+A;492;60;[DFSH347003-SILV-39] 12u (492d) | [DFSH347003-SILV-38] 12u (492d) | [DFSH347003-SILV-38] 12u (492d) | [DFSH347003-SILV-37] 12u (492d) | [DFSH347003-SILV-37] 12u (492d) | [DFSH347003-SILV-37] 12u (492d)
CLABD/Stock/StorageBD/CLA-063-05-02-02;BLACK;84;0.00;A+B;522;70;[DFSH321089-GOLD-40] 12u (522d) | [DFSH321089-GOLD-40] 12u (522d) | [DFSH321089-GOLD-40] 12u (522d) | [DFSH321089-GOLD-40] 12u (522d) | [DFSH321089-GOLD-37] 12u (522d) | [DFSH321089-GOLD-36] 12u (522d) | [DFSH321089-GOLD-36] 12u (522d)
CLABD/Stock/StorageBD/CLA-063-05-02-03;BLACK;60;0.00;B;492;50;[DFSH347003-SILV-40] 12u (492d) | [DFSH347003-SILV-40] 12u (492d) | [DFSH347003-SILV-40] 12u (492d) | [DFSH347003-SILV-40] 12u (492d) | [DFSH347003-SILV-39] 12u (492d)
CLABD/Stock/StorageBD/CLA-063-05-03-01;BLACK;12;0.00;A;492;10;[DFSH347003_-BEIG-38] 12u (492d)
CLABD/Stock/StorageBD/CLA-063-05-03-02;BLACK;60;0.00;B+A;492;50;[DFSH347003-SILV-40] 12u (492d) | [DFSH347003-SILV-39] 12u (492d) | [DFSH347003-SILV-39] 12u (492d) | [DFSH347003_-BEIG-41] 12u (492d) | [DFSH347003_-BEIG-36] 12u (492d)
CLABD/Stock/StorageBD/CLA-063-05-03-03;BLACK;48;0.00;A;492;40;[DFSH371004-TAN-36] 12u (355d) | [DFSH371004-TAN-36] 12u (355d) | [DFSH347003_-BEIG-37] 12u (492d) | [DFSH347003_-BEIG-37] 12u (492d)
CLABD/Stock/StorageBD/CLA-063-06-01-01;BLACK;68;0.00;B+A;495;60;[DFSH371010-BLAC-41] 12u (495d) | [DFSH371010-BLAC-40] 12u (495d) | [DFSH371010-BLAC-40] 12u (495d) | [DFSH371010-BLAC-38] 12u (495d) | [DFSH371010-BLAC-37] 12u (495d) | [NVK33409-0010-38] 4u (388d) | [NVK33409-0010-39] 2u (388d) | [NVK33409-0010-40] 2u (388d)
CLABD/Stock/StorageBD/CLA-063-06-01-02;BLACK;144;0.00;B;725;120;[NVK33410-0269-39] 12u (725d) | [NVK33410-0269-39] 12u (725d) | [NVK33410-0269-40] 12u (725d) | [NVK33410-0269-39] 12u (725d) | [NVK33410-0269-38] 12u (725d) | [NVK33410-0269-37] 12u (725d) | [NVK33410-0269-37] 12u (725d) | [NVK33410-0269-36] 12u (725d) | [NVK33410-0009-39] 12u (725d) | [NVK33410-0009-39] 12u (725d) | [NVK33410-0009-37] 12u (725d) | [NVK33410-0009-37] 12u (725d)
